Score	HelpfulnessRatio	ReviewLength	UserReviewCount	ProductReviewCount	Positive
1	0.0	242	1	19	0
5	0.0	248	1	288	1
4	0.6666666666666666	2572	37	45	1
4	0.0	400	1	15	1
5	0.5	118	2	3	1
5	0.8	1010	4	159	1
5	0.0	409	1	10	1
5	0.0	502	14	218	1
5	0.0	1069	4	176	1
5	0.0	168	1	10	1
5	0.0	88	1	47	1
5	0.0	141	9	385	1
5	0.5	104	2	251	1
5	0.0	108	9	172	1
4	0.0	1225	7	52	1
5	0.0	347	7	137	1
5	0.0	2468	5	10	1
5	0.8571428571428571	451	1	17	1
3	0.75	214	1	9	0
5	0.4	106	1	5	1
5	0.0	149	6	254	1
3	0.3333333333333333	1944	14	3	0
5	0.5	562	2	27	1
4	0.9	1233	1	5	1
5	0.0	466	1	44	1
1	0.0	101	3	310	0
5	0.875	850	3	4	1
5	0.5	353	26	170	1
4	0.8	257	1	16	1
5	0.0	273	7	424	1
5	0.0	141	1	30	1
1	0.6	467	8	3	0
5	0.0	131	3	92	1
5	0.0	181	2	3	1
5	0.0	657	10	50	1
5	0.0	821	2	276	1
5	0.5	308	8	3	1
5	0.0	1149	12	54	1
5	0.6666666666666666	190	7	4	1
5	0.75	245	8	16	1
5	0.0	123	2	21	1
4	0.0	299	1	6	1
5	0.0	179	2	3	1
5	0.5	721	5	15	1
5	0.3333333333333333	570	2	16	1
1	0.5	390	26	157	0
5	0.0	155	2	17	1
5	0.0	468	1	2	1
3	0.0	298	1	5	0
5	0.0	684	5	3	1
2	0.0	458	1	3	0
5	0.0	417	1	14	1
1	0.3333333333333333	256	2	18	0
2	0.5	2150	12	170	0
4	0.0	202	1	1	1
3	0.3333333333333333	240	11	1	0
4	0.0	114	10	455	1
2	0.5	761	4	10	0
5	0.5	1145	15	30	1
5	0.0	132	1	4	1
5	0.0	284	16	174	1
5	0.0	238	1	13	1
5	0.0	629	3	17	1
5	0.0	154	14	66	1
5	0.0	384	12	128	1
5	0.5	394	5	301	1
3	0.0	598	1	19	0
5	0.0	439	30	242	1
3	0.25	1073	1	86	0
5	0.8333333333333334	594	27	103	1
3	0.5	104	2	24	0
3	0.0	1540	2	260	0
1	0.0	457	20	13	0
5	0.5	210	1	57	1
4	0.0	1475	1	30	1
3	0.0	144	1	77	0
4	0.6666666666666666	174	2	14	1
5	0.0	189	5	332	1
5	0.0	141	3	21	1
4	0.5	136	14	7	1
2	0.3333333333333333	501	1	72	0
5	0.5	300	2	212	1
5	0.0	556	4	90	1
5	0.5	171	9	385	1
5	0.0	251	8	130	1
5	0.0	502	14	217	1
5	0.0	153	2	14	1
1	0.5	198	9	1	0
3	0.3333333333333333	487	3	12	0
5	0.0	242	10	12	1
1	0.0	368	3	387	0
1	0.5	400	2	30	0
1	0.0	138	1	198	0
5	0.0	243	3	69	1
4	0.5	272	59	90	1
5	0.0	156	6	117	1
5	0.5	771	3	16	1
5	0.3333333333333333	789	6	1	1
5	0.0	349	1	136	1
5	0.0	207	1	75	1
5	0.0	96	9	564	1
5	0.0	636	49	67	1
5	0.5	191	1	8	1
5	0.0	187	9	116	1
5	0.0	192	2	114	1
2	0.0	137	1	5	0
5	0.0	139	6	8	1
5	0.0	362	1	3	1
1	0.8	2218	106	2	0
5	0.0	497	1	28	1
2	0.9	778	8	1	0
5	0.0	319	4	46	1
5	0.75	104	4	12	1
1	0.0	271	1	7	0
5	0.0	185	7	69	1
5	0.0	130	5	320	1
5	0.75	513	8	28	1
5	0.5	317	1	2	1
5	0.0	426	1	4	1
5	0.5	337	8	88	1
1	0.0	163	2	4	0
2	0.8461538461538461	564	4	5	0
5	0.0	105	6	242	1
5	0.0	465	7	50	1
5	0.5	242	1	51	1
2	0.0	346	6	47	0
1	0.8461538461538461	808	1	159	0
3	0.6666666666666666	642	18	15	0
5	0.0	662	5	105	1
5	0.5	674	7	119	1
5	0.0	154	1	172	1
5	0.0	713	1	17	1
1	0.0	209	1	4	0
5	0.0	175	1	623	1
5	0.5	97	13	174	1
4	0.0	340	7	269	1
4	0.6666666666666666	1125	421	413	1
5	0.6666666666666666	494	13	158	1
5	0.5	128	1	16	1
4	0.0	523	3	267	1
5	0.0	73	4	95	1
5	0.0	498	17	2	1
5	0.0	1242	11	125	1
5	0.0	118	13	117	1
5	0.0	161	1	1	1
5	0.25	118	4	542	1
4	0.5	307	4	58	1
5	0.5	264	4	4	1
5	0.0	130	15	36	1
5	0.0	141	9	385	1
5	0.0	314	1	15	1
2	0.5	143	2	73	0
5	0.0	205	6	148	1
4	0.0	119	8	324	1
5	0.6666666666666666	773	1	25	1
4	0.0	106	3	25	1
5	0.0	424	2	1	1
5	0.0	118	44	137	1
5	0.0	1329	1	7	1
5	0.5	567	15	16	1
1	0.0	235	4	9	0
5	0.0	107	3	389	1
5	0.75	116	2	13	1
2	0.75	201	8	24	0
5	0.0	888	15	564	1
4	0.0	363	17	487	1
5	0.5	290	1	9	1
5	0.0	395	1	1	1
4	0.0	1616	13	38	1
5	0.0	468	4	389	1
5	0.0	130	17	59	1
5	0.0	186	3	13	1
4	0.6	411	1	35	1
5	0.0	444	1	25	1
2	0.0	748	110	40	0
5	0.0	120	6	16	1
5	0.0	126	22	71	1
4	0.0	820	7	80	1
5	0.0	109	2	5	1
5	0.0	101	5	33	1
5	0.6666666666666666	608	5	159	1
5	0.0	186	2	10	1
5	0.0	134	5	202	1
5	0.0	364	1	37	1
1	0.5	318	8	385	0
5	0.0	689	4	455	1
5	0.6666666666666666	295	1	7	1
5	0.0	155	1	33	1
5	0.0	531	1	1	1
5	0.0	388	1	12	1
4	0.0	710	57	134	1
4	0.6666666666666666	402	1	7	1
5	0.5	373	18	66	1
5	0.0	156	80	54	1
3	0.3333333333333333	255	1	119	0
5	0.5	157	1	3	1
5	0.75	919	1	34	1
5	0.9090909090909091	423	12	8	1
4	0.0	848	35	54	1
1	0.0	277	3	25	0
5	0.0	98	5	55	1
4	0.6666666666666666	302	1	8	1
5	0.5	124	4	4	1
5	0.0	668	4	455	1
5	0.0	150	1	3	1
5	0.5	147	1	15	1
5	0.5	75	12	147	1
5	0.5	707	68	5	1
5	0.5	617	1	2	1
5	0.8	327	6	47	1
3	0.0	201	9	455	0
5	0.5	519	4	13	1
5	0.0	581	2	159	1
5	0.0	427	10	57	1
5	0.0	125	2	4	1
2	0.0	446	18	1	0
5	0.4	374	3	530	1
5	0.0	209	4	413	1
4	0.0	591	5	122	1
5	0.6666666666666666	180	94	4	1
5	0.0	153	162	5	1
5	0.9166666666666666	248	11	112	1
3	0.0	290	1	99	0
5	0.0	378	48	2	1
5	0.5	523	1	4	1
5	0.0	238	1	7	1
3	0.0	126	2	61	0
5	0.0	1066	17	530	1
4	0.0	221	1	110	1
5	0.6666666666666666	171	12	158	1
5	0.6666666666666666	524	6	50	1
5	0.0	929	3	15	1
1	0.0	201	1	2	0
5	0.0	141	12	74	1
5	0.8	273	1	5	1
5	0.6666666666666666	151	6	23	1
4	0.3333333333333333	630	10	219	1
5	0.5	293	9	25	1
5	0.0	1931	5	8	1
4	0.0	640	7	2	1
3	0.0	223	1	1	0
4	0.0	124	70	1	1
4	0.0	130	1	3	1
5	0.0	110	3	1	1
1	0.3333333333333333	390	1	26	0
5	0.0	132	5	14	1
4	0.0	1219	4	343	1
4	0.0	229	4	11	1
5	0.5	1169	8	10	1
5	0.5	101	1	1	1
5	0.5	94	8	385	1
3	0.0	455	15	347	0
2	0.5	1231	1	1	0
5	0.0	515	55	168	1
5	0.5	206	2	6	1
4	0.0	685	57	174	1
5	0.5	167	29	66	1
5	0.0	195	1	1	1
5	0.5	524	2	7	1
5	0.5	328	57	147	1
5	0.0	191	17	218	1
5	0.0	310	12	165	1
3	0.5	211	6	192	0
5	0.0	156	13	455	1
4	0.25	102	1	61	1
2	0.5	280	4	330	0
5	0.3333333333333333	477	1	28	1
5	0.0	388	4	387	1
4	0.0	1117	24	168	1
5	0.0	556	10	67	1
5	0.3333333333333333	125	1	26	1
5	0.0	811	4	413	1
4	0.6666666666666666	300	9	51	1
1	0.3333333333333333	451	1	34	0
5	0.6666666666666666	118	10	219	1
5	0.0	582	7	1	1
5	0.5	842	58	21	1
5	0.0	3192	1	48	1
5	0.9090909090909091	158	1	29	1
5	0.0	511	2	114	1
5	0.0	182	2	15	1
5	0.0	206	4	1	1
5	0.0	233	14	564	1
5	0.5	1240	1	48	1
1	0.0	287	1	158	0
2	0.0	225	5	32	0
5	0.0	2063	95	2	1
1	0.06666666666666667	321	6	67	0
5	0.75	233	3	34	1
4	0.6666666666666666	336	1	14	1
4	0.25	601	18	288	1
5	0.0	299	3	137	1
5	0.0	1277	365	33	1
2	0.8333333333333334	265	8	16	0
5	0.0	223	1	43	1
3	0.0	395	1	9	0
3	0.0	256	10	60	0
3	0.0	431	1	623	0
3	0.0	803	10	244	0
5	0.0	179	1	95	1
5	0.0	513	5	219	1
5	0.5	298	1	5	1
1	0.0	111	1	2	0
4	0.7142857142857143	174	1	4	1
5	0.0	155	1	15	1
2	0.0	1017	32	464	0
2	0.2857142857142857	1018	4	137	0
5	0.3333333333333333	270	1	8	1
5	0.0	125	2	19	1
5	0.0	645	34	19	1
5	0.0	128	5	324	1
5	0.6666666666666666	252	1	5	1
4	0.0	132	1	5	1
4	0.0	526	448	122	1
5	0.75	862	15	7	1
5	0.0	203	9	455	1
5	0.0	127	2	5	1
5	0.0	199	1	13	1
5	0.5	139	1	11	1
5	0.6666666666666666	884	5	44	1
5	0.0	87	21	27	1
5	0.0	164	1	5	1
3	0.5	1817	10	246	0
3	0.0	480	8	284	0
5	0.0	119	1	26	1
3	0.0	410	19	13	0
1	0.0	294	6	261	0
5	0.5	537	16	170	1
5	0.0	118	1	5	1
1	0.0	533	28	101	0
5	0.0	459	1	104	1
5	0.0	181	1	77	1
5	0.0	138	1	623	1
5	0.0	112	1	7	1
5	0.0	276	22	159	1
5	0.0	130	8	116	1
5	0.3333333333333333	815	1	109	1
5	0.0	362	1	9	1
3	0.3333333333333333	91	3	257	0
5	0.8	174	2	20	1
4	0.0	763	54	176	1
5	0.6666666666666666	844	12	158	1
4	0.5	781	7	206	1
4	0.5	202	1	16	1
5	0.5714285714285714	702	1	14	1
5	0.5	502	1	6	1
4	0.0	422	1	5	1
5	0.0	166	1	41	1
4	0.5	437	1	208	1
5	0.0	170	3	2	1
3	0.0	255	7	205	0
5	0.5	404	3	103	1
5	0.4	74	3	3	1
4	0.0	149	1	198	1
2	0.625	402	2	53	0
5	0.0	137	2	6	1
5	0.0	332	1	10	1
4	0.5	107	20	27	1
1	0.0	406	1	1	0
4	0.8	170	24	6	1
4	0.5	1513	4	11	1
3	0.0	333	4	48	0
5	0.5	825	6	72	1
5	0.0	115	7	26	1
5	0.0	340	8	379	1
4	0.5	440	1	26	1
5	0.7	476	14	218	1
5	0.6666666666666666	365	1	9	1
5	0.0	254	14	121	1
4	0.0	178	1	17	1
1	0.06666666666666667	252	1	2	0
5	0.5	323	16	174	1
4	0.0	215	7	32	1
5	0.0	283	2	36	1
2	0.3333333333333333	1387	37	295	0
5	0.0	458	389	2	1
4	0.5	94	1	3	1
5	0.9090909090909091	286	1	65	1
2	0.3333333333333333	486	83	280	0
4	0.8888888888888888	285	10	91	1
4	0.75	170	1	2	1
5	0.6666666666666666	311	8	95	1
4	0.6666666666666666	144	1	5	1
5	0.0	267	7	242	1
5	0.0	209	14	9	1
5	0.0	172	3	10	1
5	0.0	104	2	84	1
3	0.75	432	5	2	0
5	0.6666666666666666	228	99	5	1
1	0.75	350	1	19	0
5	0.0	591	10	246	1
5	0.5	93	2	2	1
3	0.2	577	2	8	0
1	0.3333333333333333	185	11	251	0
1	0.3333333333333333	250	8	114	0
5	0.6666666666666666	119	9	455	1
5	0.0	123	4	9	1
5	0.3333333333333333	498	27	292	1
5	0.0	209	15	126	1
1	0.0	422	2	2	0
5	0.5	180	2	3	1
5	0.0	840	9	17	1
5	0.7142857142857143	975	83	12	1
5	0.0	343	12	174	1
2	0.0	110	2	47	0
5	0.6666666666666666	158	5	38	1
5	0.0	319	1	21	1
4	0.0	550	21	37	1
5	0.8	342	2	2	1
3	0.0	522	24	455	0
5	0.6666666666666666	294	1	4	1
5	0.75	207	3	4	1
5	0.0	158	5	46	1
5	0.0	167	1	1	1
1	0.6	111	20	27	0
4	0.3333333333333333	683	19	488	1
4	0.0	222	9	455	1
5	0.6666666666666666	213	9	28	1
5	0.6666666666666666	148	3	13	1
2	0.0	178	1	113	0
5	0.875	316	1	15	1
4	0.0	237	4	632	1
5	0.0	245	16	21	1
5	0.0	115	13	1	1
2	0.7631578947368421	447	6	66	0
5	0.0	709	1	82	1
5	0.0	638	1	31	1
5	0.5	170	11	1	1
5	0.8	174	13	94	1
5	0.0	590	1	2	1
4	0.5	699	6	22	1
5	0.9090909090909091	288	2	84	1
5	0.0	230	1	30	1
5	0.0	131	1	50	1
5	0.0	701	1	129	1
5	0.0	943	18	1	1
5	0.0	112	44	121	1
5	0.5	120	4	9	1
5	0.0	143	14	116	1
4	0.0	849	24	14	1
4	0.0	262	2	26	1
4	0.5	387	1	36	1
5	0.5	122	15	8	1
2	0.5	362	1	104	0
2	0.5	219	2	15	0
1	0.0	183	3	118	0
5	0.8	148	3	10	1
4	0.0	387	19	104	1
3	0.0	271	3	16	0
2	0.0	442	8	118	0
5	0.5	373	5	324	1
5	0.0	155	8	209	1
5	0.0	332	14	3	1
5	0.8181818181818182	142	15	26	1
5	0.5	157	6	242	1
5	0.6666666666666666	1968	172	158	1
5	0.0	363	10	107	1
5	0.0	137	2	125	1
5	0.75	263	9	564	1
4	0.0	538	38	13	1
5	0.6666666666666666	234	1	251	1
2	0.8888888888888888	405	21	3	0
4	0.0	410	1	2	1
5	0.6	373	9	159	1
5	0.0	129	1	14	1
1	0.0	348	1	5	0
5	0.5	359	9	173	1
4	0.0	232	4	387	1
4	0.6666666666666666	422	1	7	1
5	0.0	96	3	10	1
5	0.0	232	1	28	1
5	0.0	333	15	206	1
5	0.5	379	3	6	1
3	0.0	620	5	274	0
1	0.0	239	3	26	0
1	0.42857142857142855	252	9	173	0
5	0.0	325	9	424	1
4	0.3333333333333333	325	32	162	1
5	0.5	118	2	6	1
5	0.9230769230769231	432	2	165	1
5	0.7777777777777778	383	2	19	1
5	0.6666666666666666	231	10	41	1
5	0.75	386	2	9	1
4	0.0	135	4	457	1
5	0.0	149	1	25	1
3	0.0	949	9	224	0
5	0.0	288	4	5	1
5	0.9	283	1	65	1
5	0.5	131	20	178	1
4	0.5	189	11	137	1
4	0.6666666666666666	1115	3	5	1
5	0.0	66	6	457	1
5	0.0	351	1	46	1
4	0.0	135	18	632	1
5	0.0	195	1	326	1
5	0.0	762	14	464	1
4	0.0	147	1	8	1
5	0.5	314	5	76	1
4	0.6	3362	6	23	1
5	0.8	639	1	2	1
5	0.0	324	3	43	1
1	0.5	338	16	292	0
5	0.4	361	3	11	1
4	0.3333333333333333	360	2	30	1
5	0.7142857142857143	3140	42	158	1
5	0.0	93	2	93	1
3	0.0	368	4	224	0
5	0.0	114	9	455	1
2	0.8333333333333334	131	4	457	0
4	0.6666666666666666	695	22	27	1
5	0.0	236	15	294	1
5	0.0	237	1	220	1
5	0.0	311	8	22	1
5	0.0	128	1	48	1
5	0.0	322	2	46	1
1	0.5	557	7	13	0
3	0.5	721	1	4	0
5	0.0	137	4	632	1
5	0.0	111	8	44	1
5	0.0	471	1	15	1
5	0.0	682	32	106	1
5	0.0	487	26	632	1
4	0.0	99	1	26	1
5	0.0	113	8	385	1
4	0.0	368	15	284	1
2	0.0	182	6	116	0
5	0.9090909090909091	507	1	34	1
1	0.0	149	5	46	0
4	0.5	932	25	93	1
4	0.0	336	14	564	1
1	0.6666666666666666	367	54	28	0
5	0.0	252	7	254	1
5	0.75	416	2	8	1
5	0.3333333333333333	188	2	54	1
1	0.3333333333333333	508	1	56	0
5	0.0	91	7	202	1
3	0.8333333333333334	1283	1	15	0
4	0.8333333333333334	309	4	20	1
5	0.7142857142857143	165	9	19	1
5	0.0	159	1	11	1
5	0.0	218	1	251	1
5	0.6666666666666666	177	1	5	1
5	0.5	135	1	3	1
5	0.0	1860	34	288	1
5	0.0	421	1	6	1
1	0.16666666666666666	243	3	7	0
5	0.8	266	1	32	1
5	0.5	525	17	80	1
5	0.0	581	9	63	1
4	0.0	131	8	254	1
5	0.0	292	1	188	1
5	0.8	626	12	192	1
5	0.0	111	1	46	1
5	0.0	144	1	1	1
5	0.0	454	9	330	1
4	0.0	686	5	70	1
5	0.0	103	1	4	1
5	0.0	139	3	26	1
5	0.75	341	1	6	1
5	0.0	283	3	107	1
5	0.6666666666666666	342	2	23	1
3	0.875	732	6	77	0
5	0.7142857142857143	523	1	8	1
5	0.0	189	2	251	1
5	0.0	296	5	15	1
1	0.0	273	8	385	0
1	0.631578947368421	555	8	3	0
5	0.5	145	4	340	1
5	0.8333333333333334	594	12	32	1
5	0.0	1791	2	4	1
5	0.5	124	1	4	1
5	0.5	127	4	4	1
5	0.5	262	6	4	1
5	0.0	315	12	170	1
5	0.0	124	3	45	1
5	0.5	337	54	564	1
5	0.0	309	5	2	1
4	0.6666666666666666	250	16	94	1
5	0.0	266	43	104	1
5	0.0	431	1	22	1
5	0.0	202	6	3	1
5	0.6666666666666666	2889	1	92	1
4	0.0	292	1	3	1
5	0.0	1149	19	94	1
5	0.8	207	3	12	1
5	0.0	297	14	218	1
5	0.0	764	22	251	1
5	0.3333333333333333	298	2	36	1
4	0.5	589	19	295	1
4	0.8	462	4	22	1
5	0.0	328	1	215	1
5	0.5	257	1	12	1
5	0.6666666666666666	287	22	11	1
5	0.0	139	4	2	1
4	0.5	123	1	34	1
5	0.0	241	1	37	1
3	0.0	485	1	87	0
5	0.3333333333333333	103	2	1	1
5	0.8571428571428571	695	3	238	1
5	0.3333333333333333	283	8	269	1
5	0.5	356	46	1	1
4	0.0	143	1	8	1
3	0.0	103	39	69	0
5	0.9090909090909091	1536	9	5	1
5	0.0	362	9	173	1
5	0.0	423	2	1	1
4	0.0	528	1	20	1
2	0.5	488	19	10	0
5	0.0	148	6	124	1
5	0.3333333333333333	361	1	2	1
4	0.5	185	5	157	1
5	0.5	198	2	28	1
5	0.6666666666666666	228	31	60	1
5	0.6666666666666666	342	1	44	1
5	0.0	305	1	51	1
5	0.0	1202	6	282	1
5	0.75	865	12	127	1
1	0.0	230	8	31	0
4	0.5	187	1	18	1
5	0.5	261	1	15	1
5	0.5	149	1	320	1
4	0.0	153	12	254	1
5	0.0	291	26	11	1
5	0.0	472	7	193	1
5	0.0	128	1	5	1
5	0.75	995	8	192	1
5	0.0	202	4	13	1
4	0.6666666666666666	516	10	219	1
5	0.0	1259	17	236	1
5	0.0	77	4	93	1
4	0.0	219	1	31	1
5	0.6666666666666666	314	1	56	1
5	0.75	186	18	101	1
5	0.0	170	11	127	1
5	0.5	712	26	6	1
4	0.5	358	118	186	1
5	0.0	268	1	97	1
5	0.6666666666666666	462	7	269	1
5	0.0	837	12	170	1
5	0.0	556	1	15	1
5	0.0	111	2	292	1
1	0.5882352941176471	474	5	4	0
1	0.6	3793	8	130	0
5	0.5	2025	24	564	1
5	0.9090909090909091	1675	2	234	1
5	0.8571428571428571	311	1	8	1
5	0.0	303	6	30	1
3	0.7142857142857143	828	9	14	0
2	0.5	642	11	17	0
5	0.0	879	21	97	1
5	0.0	399	1	31	1
5	0.0	225	1	104	1
5	0.9473684210526315	1774	20	295	1
5	0.0	127	2	1	1
4	0.7272727272727273	1769	9	195	1
5	0.9166666666666666	421	1	39	1
5	0.0	194	2	71	1
4	0.8333333333333334	758	4	131	1
4	0.0	858	21	104	1
3	0.0	349	2	13	0
4	0.0	272	1	623	1
4	0.0	221	48	67	1
5	0.5	579	4	5	1
5	0.0	260	11	632	1
5	0.8333333333333334	87	6	3	1
5	0.5	369	1	5	1
5	0.75	176	6	67	1
5	0.0	375	6	81	1
5	0.0	227	2	1	1
5	0.5	283	1	86	1
5	0.5	435	1	41	1
5	0.0	704	2	1	1
3	0.0	550	2	16	0
1	0.0	814	1	111	0
3	0.0	347	4	1	0
5	0.0	215	58	3	1
1	0.75	1560	8	118	0
5	0.0	115	8	118	1
5	0.0	194	2	2	1
4	0.5	208	1	2	1
5	0.0	225	4	58	1
5	0.5	1016	2	356	1
5	0.5	157	85	25	1
5	0.0	287	6	13	1
4	0.0	145	1	9	1
5	0.3333333333333333	262	6	84	1
3	0.4	1528	13	23	0
5	0.0	108	1	3	1
5	0.0	346	13	26	1
5	0.0	306	4	63	1
4	0.0	465	5	144	1
3	0.0	489	4	457	0
5	0.6666666666666666	172	1	80	1
4	0.5	401	1	8	1
5	0.0	397	8	385	1
4	0.0	122	1	1	1
5	0.0	170	4	64	1
1	0.9642857142857143	303	1	7	0
4	0.2	268	7	31	1
5	0.6666666666666666	218	5	178	1
5	0.9	1319	1	6	1
5	0.0	128	1	9	1
5	0.6666666666666666	807	1	49	1
5	0.5	841	2	303	1
5	0.0	123	15	9	1
2	0.3333333333333333	631	2	7	0
5	0.5	526	1	35	1
2	0.625	1097	1	97	0
2	0.75	336	1	4	0
5	0.0	237	2	122	1
2	0.5	978	11	158	0
4	0.0	95	1	913	1
5	0.0	189	10	564	1
5	0.5	923	77	122	1
5	0.5	175	11	6	1
1	0.0	1163	23	127	0
1	0.25	387	7	206	0
4	0.5	699	4	35	1
3	0.3333333333333333	490	18	166	0
1	0.5	212	3	3	0
2	0.3333333333333333	960	3	70	0
5	0.0	149	1	41	1
3	0.6666666666666666	214	1	66	0
5	0.0	182	2	542	1
5	0.5	127	35	1	1
5	0.8333333333333334	337	2	52	1
5	0.0	152	3	16	1
5	0.0	273	2	26	1
5	0.0	1354	4	11	1
5	0.0	110	5	61	1
5	0.0	169	1	49	1
5	0.3333333333333333	217	1	26	1
4	0.8	340	3	10	1
5	0.6	99	1	27	1
1	0.6	339	2	7	0
5	0.0	265	66	1	1
5	0.0	161	42	387	1
4	0.0	898	6	7	1
5	0.0	730	5	76	1
3	0.5	863	1	13	0
5	0.0	236	1	913	1
5	0.5	493	17	23	1
5	0.0	145	4	542	1
5	0.5	277	8	147	1
5	0.5	663	16	4	1
5	0.3333333333333333	928	47	1	1
5	0.8888888888888888	215	1	7	1
5	0.0	350	1	1	1
1	0.6666666666666666	511	6	74	0
5	0.0	177	15	57	1
5	0.75	703	1	6	1
5	0.0	296	4	387	1
2	0.0	473	2	556	0
5	0.8888888888888888	1093	1	50	1
5	0.9333333333333333	1104	5	257	1
5	0.5	120	1	46	1
5	0.0	870	3	2	1
5	0.5	259	7	60	1
3	0.75	236	1	2	0
5	0.5	229	114	52	1
5	0.0	222	7	269	1
1	0.4	211	2	3	0
5	0.5	308	6	264	1
5	0.875	257	1	12	1
5	0.0	647	9	52	1
4	0.75	173	1	4	1
5	0.3333333333333333	153	23	21	1
5	0.0	402	1	17	1
5	0.5	626	155	39	1
5	0.9333333333333333	626	5	5	1
5	0.8571428571428571	788	1	33	1
1	0.5	1477	5	186	0
5	0.0	132	9	455	1
5	0.5	142	3	14	1
5	0.0	292	4	67	1
5	0.0	356	4	251	1
5	0.0	256	1	25	1
5	0.0	162	4	8	1
2	0.0	276	1	30	0
5	0.0	410	1	542	1
4	0.0	423	1	341	1
5	0.6666666666666666	422	16	4	1
1	0.14285714285714285	117	11	254	0
5	0.5	846	140	51	1
5	0.0	409	12	176	1
5	0.875	102	37	75	1
5	0.5	547	43	3	1
5	0.0	187	4	21	1
5	0.0	159	16	195	1
5	0.5	131	2	3	1
5	0.0	1084	10	97	1
5	0.0	120	1	5	1
2	0.3333333333333333	273	6	254	0
4	0.0	86	7	159	1
5	0.0	360	12	170	1
5	0.0	335	2	16	1
5	0.0	462	12	3	1
5	0.0	194	1	21	1
3	0.0	227	1	1	0
4	0.0	166	5	73	1
4	0.5	159	28	126	1
5	0.3333333333333333	170	50	1	1
5	0.0	123	1	53	1
5	0.0	175	9	385	1
5	0.0	140	13	94	1
5	0.0	273	57	2	1
3	0.3333333333333333	647	2	556	0
5	0.6666666666666666	758	45	9	1
5	0.8333333333333334	283	1	5	1
5	0.5	663	2	3	1
4	0.0	419	1	18	1
5	0.0	88	1	57	1
5	0.8571428571428571	318	1	15	1
5	0.5	880	1	16	1
4	0.9651162790697675	1679	45	57	1
4	0.0	248	15	296	1
5	0.3333333333333333	174	1	64	1
3	0.0	195	2	45	0
5	0.0	113	1	305	1
3	0.0	159	10	114	0
5	0.5	903	4	320	1
5	0.0	346	4	413	1
5	0.0	440	8	2	1
5	0.3333333333333333	184	8	49	1
5	0.5	249	15	7	1
3	0.5	338	26	11	0
5	0.0	814	4	632	1
1	0.0	107	2	1	0
5	0.0	293	5	159	1
5	0.0	185	1	14	1
5	0.9230769230769231	710	26	174	1
5	0.5	602	14	556	1
5	0.6666666666666666	491	2	556	1
5	0.0	498	6	542	1
5	0.5	1053	3	7	1
1	0.42857142857142855	263	15	117	0
5	0.0	209	1	196	1
5	0.0	373	4	2	1
5	0.0	558	2	116	1
5	0.0	803	2	97	1
2	0.0	1270	11	117	0
5	0.0	173	3	159	1
5	0.0	384	31	26	1
5	0.6666666666666666	191	10	101	1
5	0.0	306	12	174	1
5	0.6666666666666666	1008	20	209	1
5	0.5	169	18	117	1
3	0.5	422	12	204	0
4	0.5	313	15	90	1
4	0.0	263	19	11	1
1	0.125	243	1	32	0
5	0.0	120	2	18	1
4	0.0	250	5	46	1
4	0.6666666666666666	343	3	556	1
5	0.0	118	3	310	1
5	0.3333333333333333	298	1	147	1
5	0.0	176	5	6	1
5	0.0	270	4	4	1
5	0.0	350	8	149	1
5	0.0	120	2	20	1
5	0.0	140	2	7	1
3	0.0	105	1	6	0
2	0.8333333333333334	731	1	1	0
3	0.3333333333333333	144	28	455	0
5	0.0	251	2	24	1
5	0.75	309	3	35	1
5	0.0	340	2	2	1
5	0.8	318	1	26	1
5	0.0	126	18	8	1
5	0.0	501	6	387	1
1	0.5	469	5	202	0
4	0.0	219	4	387	1
1	0.5555555555555556	409	11	56	0
4	0.0	340	1	1	1
5	0.0	128	5	17	1
2	0.0	324	49	1	0
5	0.5	139	2	26	1
3	0.5	303	2	9	0
2	0.0	831	11	487	0
5	0.0	478	6	424	1
4	0.0	107	2	3	1
5	0.0	78	1	107	1
5	0.5	111	1	72	1
2	0.0	211	1	26	0
5	0.0	173	10	21	1
5	0.0	189	1	9	1
5	0.5	204	1	14	1
5	0.5	320	1	3	1
5	0.0	232	3	2	1
5	0.5	457	2	6	1
5	0.6666666666666666	236	2	11	1
5	0.0	471	3	19	1
4	0.5	185	4	310	1
3	0.6666666666666666	220	13	32	0
1	0.5	278	2	1	0
5	0.0	614	36	174	1
5	0.5	182	11	6	1
5	0.0	225	4	121	1
5	0.0	610	3	257	1
5	0.0	110	1	8	1
5	0.0	623	1	7	1
3	0.0	414	33	261	0
4	0.25	1788	421	15	1
5	0.0	255	9	147	1
5	0.5	116	2	1	1
5	0.0	592	3	146	1
5	0.0	334	6	22	1
5	0.5	614	4	389	1
5	0.0	158	5	183	1
1	0.391304347826087	325	1	127	0
5	0.0	285	6	4	1
5	0.5	468	10	67	1
5	0.5	168	1	5	1
5	0.3333333333333333	370	13	123	1
4	0.5	106	3	24	1
2	0.0	154	1	224	0
4	0.5	455	1	129	1
2	0.0	545	14	3	0
5	0.0	201	2	88	1
5	0.75	169	2	5	1
5	0.0	79	1	12	1
5	0.5	224	10	564	1
5	0.0	230	25	170	1
5	0.5	147	2	21	1
2	0.0	219	10	167	0
4	0.5	628	27	212	1
5	0.6666666666666666	176	1	2	1
5	0.5	561	5	4	1
5	0.5	338	3	19	1
5	0.8	434	12	94	1
5	0.5	527	2	506	1
5	0.5	123	3	310	1
4	0.0	1696	32	178	1
